Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_011305.1	0.014703656692899999	NA	NA	NA	NA	0.0192941049091	0.000676840879726	0.0192941049091	0.014703656692899999	NA	NA	NA	NA	NA	NA	0.0321330839815	NA	NA	0.0100877336919
NP_011310.1	0.0594028461701	NA	NA	NA	NA	0.07655888664260001	0.07436737507880001	0.07655888664260001	0.0594028461701	NA	NA	NA	NA	NA	NA	0.24078978332400003	NA	NA	0.064591639016
NP_011315.3	0.026720699048900003	NA	NA	NA	NA	0.009452355763889999	0.026420485737400003	0.009452355763889999	0.026720699048900003	NA	NA	NA	NA	NA	NA	0.008740705369780001	NA	NA	0.00224893399439
NP_011318.2	0.031546301701099996	NA	NA	NA	NA	0.012670150747400001	0.0077874124265	0.012670150747400001	0.031546301701099996	NA	NA	NA	NA	NA	NA	0.028385434413200003	NA	NA	0.0692991829424
NP_011319.2	0.010244176978100001	NA	NA	NA	NA	0.00898693820425	0.00714453215516	0.00898693820425	0.010244176978100001	NA	NA	NA	NA	NA	NA	0.0119708588295	NA	NA	0.0429570590398
NP_011324.1	0.0559249363685	NA	NA	NA	NA	0.019487664895900002	0.0829297617472	0.019487664895900002	0.0559249363685	NA	NA	NA	NA	NA	NA	0.030138417628599996	NA	NA	0.00353661291103
NP_011325.1	0.0281601274308	NA	NA	NA	NA	0.03510526646230001	0.012946930311399998	0.03510526646230001	0.0281601274308	NA	NA	NA	NA	NA	NA	0.043266672506	NA	NA	0.0142209924577
NP_011326.1	0.029526443242000003	NA	NA	NA	NA	0.017489738573	0.008181789777609999	0.017489738573	0.029526443242000003	NA	NA	NA	NA	NA	NA	0.104015464539	NA	NA	0.0679696376415
NP_011329.1	0.016914709075799998	NA	NA	NA	NA	0.037599580368	0.0240720840187	0.037599580368	0.016914709075799998	NA	NA	NA	NA	NA	NA	0.111652737621	NA	NA	0.00732960811468
NP_011342.1	0.014275778179200001	NA	NA	NA	NA	0.0156161110485	0.0149880649689	0.0156161110485	0.014275778179200001	NA	NA	NA	NA	NA	NA	0.0484538374484	NA	NA	0.0234935878879
NP_011346.1	0.0246185021691	NA	NA	NA	NA	0.0326750338741	0.0268911803205	0.0326750338741	0.0246185021691	NA	NA	NA	NA	NA	NA	0.00605777165092	NA	NA	0.055107075899
NP_011348.1	0.0343495758117	NA	NA	NA	NA	0.0246247772078	0.0378407210644	0.0246247772078	0.0343495758117	NA	NA	NA	NA	NA	NA	0.038100252419300006	NA	NA	0.0151329699466
NP_011351.1	0.0701590345835	NA	NA	NA	NA	0.027068536531	0.0564850252037	0.027068536531	0.0701590345835	NA	NA	NA	NA	NA	NA	0.014040787017299999	NA	NA	0.0527246351438
NP_011352.1	0.010396483954899999	NA	NA	NA	NA	0.00437110687675	0.00531789004508	0.00437110687675	0.010396483954899999	NA	NA	NA	NA	NA	NA	0.0311636574995	NA	NA	0.0554522112671
NP_011359.1	0.0211304543731	NA	NA	NA	NA	0.094164055297	0.000547259610148	0.094164055297	0.0211304543731	NA	NA	NA	NA	NA	NA	0.0411336996689	NA	NA	0.0464100945409
NP_011360.1	0.0167111058418	NA	NA	NA	NA	0.018253119434900003	0.00581622456922	0.018253119434900003	0.0167111058418	NA	NA	NA	NA	NA	NA	0.0319007242366	NA	NA	0.0165509040866
NP_011365.1	0.0338900598242	NA	NA	NA	NA	0.000839646659036	0.012487142923900001	0.000839646659036	0.0338900598242	NA	NA	NA	NA	NA	NA	0.015083231294700001	NA	NA	0.0962643111258
NP_011367.1	0.010730807344500002	NA	NA	NA	NA	0.0104589944592	0.021101677816300003	0.0104589944592	0.010730807344500002	NA	NA	NA	NA	NA	NA	0.0144623469124	NA	NA	0.0192164564041
NP_011371.1	0.0238110952911	NA	NA	NA	NA	0.00242300788635	0.0506296678434	0.00242300788635	0.0238110952911	NA	NA	NA	NA	NA	NA	0.023399724874299997	NA	NA	0.0389740972846
NP_011379.1	0.0273939171002	NA	NA	NA	NA	0.018206039531099998	0.0037183823147	0.018206039531099998	0.0273939171002	NA	NA	NA	NA	NA	NA	0.0301112690496	NA	NA	0.028644476645
NP_011384.1	0.0590497914019	NA	NA	NA	NA	0.0029990366184899997	0.00236856956074	0.0029990366184899997	0.0590497914019	NA	NA	NA	NA	NA	NA	0.006935535495130001	NA	NA	0.0258509329272
NP_011385.3	0.0158548704257	NA	NA	NA	NA	0.0510250848067	0.00581239586477	0.0510250848067	0.0158548704257	NA	NA	NA	NA	NA	NA	0.0154993111232	NA	NA	0.00323409583101
NP_011388.1	0.0940827453771	NA	NA	NA	NA	0.0324446182114	0.0612030128108	0.0324446182114	0.0940827453771	NA	NA	NA	NA	NA	NA	0.049827260858300006	NA	NA	0.00984378517408
NP_011395.1	0.0134607140372	NA	NA	NA	NA	0.00811302298355	0.0152637648741	0.00811302298355	0.0134607140372	NA	NA	NA	NA	NA	NA	0.014749908358899999	NA	NA	0.0184668287169
NP_011399.1	0.017285688711000002	NA	NA	NA	NA	0.0123551382234	0.0348113001856	0.0123551382234	0.017285688711000002	NA	NA	NA	NA	NA	NA	0.00197508053302	NA	NA	0.027882901602
NP_011400.1	0.014954522324299998	NA	NA	NA	NA	0.00899395719436	0.015664179047	0.00899395719436	0.014954522324299998	NA	NA	NA	NA	NA	NA	0.005688336048390001	NA	NA	0.00539096469965
NP_011401.1	0.0206048416028	NA	NA	NA	NA	0.00333647974254	0.023887049232999998	0.00333647974254	0.0206048416028	NA	NA	NA	NA	NA	NA	0.0978980474391	NA	NA	0.00269259628384
NP_011403.1	0.0176047903337	NA	NA	NA	NA	0.0020871394782	0.0322010279843	0.0020871394782	0.0176047903337	NA	NA	NA	NA	NA	NA	0.0137173313638	NA	NA	0.00943370000107
NP_011407.3	0.020930001900799997	NA	NA	NA	NA	0.021872303399499998	0.021746073713099997	0.021872303399499998	0.020930001900799997	NA	NA	NA	NA	NA	NA	0.0201606785815	NA	NA	0.0143976377376
NP_011418.1	0.00862829886922	NA	NA	NA	NA	0.00439912568734	0.0112051257162	0.00439912568734	0.00862829886922	NA	NA	NA	NA	NA	NA	0.017221846434799997	NA	NA	0.0164818687465
NP_011424.3	0.0064693789141300004	NA	NA	NA	NA	0.0300397000514	0.0679233119009	0.0300397000514	0.0064693789141300004	NA	NA	NA	NA	NA	NA	0.046127067041999995	NA	NA	0.00710249237478
NP_011433.3	0.00593006464118	NA	NA	NA	NA	0.00936050173358	0.024545586102299996	0.00936050173358	0.00593006464118	NA	NA	NA	NA	NA	NA	0.00246053355272	NA	NA	0.0592081603987
NP_011435.1	0.0203516893058	NA	NA	NA	NA	0.0423659950505	0.00822105063058	0.0423659950505	0.0203516893058	NA	NA	NA	NA	NA	NA	0.0513669639736	NA	NA	0.00229379161859
NP_011438.1	0.02100588188	NA	NA	NA	NA	0.0277058101812	0.0108023449774	0.0277058101812	0.02100588188	NA	NA	NA	NA	NA	NA	0.051677235802999995	NA	NA	0.0130910081236
NP_011442.3	0.0114499813457	NA	NA	NA	NA	0.0006684456063220001	0.008868988900360001	0.0006684456063220001	0.0114499813457	NA	NA	NA	NA	NA	NA	0.0187753299415	NA	NA	0.050543094719
NP_011449.1	0.0253178843616	NA	NA	NA	NA	0.024543293387599998	0.0299972853291	0.024543293387599998	0.0253178843616	NA	NA	NA	NA	NA	NA	0.0363360877517	NA	NA	0.0085902542543
NP_011460.3	0.010661432369799998	NA	NA	NA	NA	0.00160234193184	0.0257744963068	0.00160234193184	0.010661432369799998	NA	NA	NA	NA	NA	NA	0.00725702439224	NA	NA	0.0125395701479
NP_011461.1	0.0362064812073	NA	NA	NA	NA	0.0147627819445	0.0236469295628	0.0147627819445	0.0362064812073	NA	NA	NA	NA	NA	NA	0.0407666010567	NA	NA	0.0874362024047
NP_011468.1	0.032539721779400003	NA	NA	NA	NA	0.026790008514700002	0.0018319180806500002	0.026790008514700002	0.032539721779400003	NA	NA	NA	NA	NA	NA	0.0163605708121	NA	NA	0.0126229195019
NP_011471.1	0.0155087437406	NA	NA	NA	NA	0.018814780452	0.000335278896571	0.018814780452	0.0155087437406	NA	NA	NA	NA	NA	NA	0.0163239543463	NA	NA	0.0327444744276
NP_011480.1	0.0207832147795	NA	NA	NA	NA	0.0361571796558	0.00224741824609	0.0361571796558	0.0207832147795	NA	NA	NA	NA	NA	NA	0.0217433877017	NA	NA	0.0109461172777
NP_011488.1	0.017830002107900002	NA	NA	NA	NA	0.0453845028725	0.016003634676299998	0.0453845028725	0.017830002107900002	NA	NA	NA	NA	NA	NA	0.0604950640816	NA	NA	0.0206114504802
NP_011489.1	0.024605148191	NA	NA	NA	NA	0.0496441483737	0.0357939996408	0.0496441483737	0.024605148191	NA	NA	NA	NA	NA	NA	0.029506274422800002	NA	NA	0.0384437416551
NP_011496.3	0.04135062908269999	NA	NA	NA	NA	0.0060286667673599996	0.010317547217399999	0.0060286667673599996	0.04135062908269999	NA	NA	NA	NA	NA	NA	0.00865746532374	NA	NA	0.00448650394825
NP_011498.1	0.0160799541578	NA	NA	NA	NA	0.0563920153572	0.0136879802532	0.0563920153572	0.0160799541578	NA	NA	NA	NA	NA	NA	0.00335970535782	NA	NA	0.0457197586775
NP_011499.1	0.031308211449099996	NA	NA	NA	NA	0.023697764164900003	0.00282696283684	0.023697764164900003	0.031308211449099996	NA	NA	NA	NA	NA	NA	0.0222358375654	NA	NA	0.0288873456679
NP_011503.1	0.014215182272299998	NA	NA	NA	NA	0.009199012081959999	0.005042783637430001	0.009199012081959999	0.014215182272299998	NA	NA	NA	NA	NA	NA	0.0298680992455	NA	NA	0.0158903651676
NP_011506.1	0.011081461137299999	NA	NA	NA	NA	0.0327523680871	0.07785863129430001	0.0327523680871	0.011081461137299999	NA	NA	NA	NA	NA	NA	0.0411941850505	NA	NA	0.0625547643703
NP_011507.1	0.0161519950707	NA	NA	NA	NA	0.0725179834645	0.044007141365199995	0.0725179834645	0.0161519950707	NA	NA	NA	NA	NA	NA	0.048633516210000005	NA	NA	0.0145133419549
NP_011509.1	0.033910851176400005	NA	NA	NA	NA	0.0214148435864	0.042110242091800004	0.0214148435864	0.033910851176400005	NA	NA	NA	NA	NA	NA	0.06013112351480001	NA	NA	0.0628273635458
NP_011512.1	0.020604180987499998	NA	NA	NA	NA	0.025958166974	0.038253887821	0.025958166974	0.020604180987499998	NA	NA	NA	NA	NA	NA	0.00938663683934	NA	NA	0.0830211246456
NP_011514.1	0.016010933760799997	NA	NA	NA	NA	0.00299463626876	0.08986437043260001	0.00299463626876	0.016010933760799997	NA	NA	NA	NA	NA	NA	0.00889178603214	NA	NA	0.0127908054731
NP_011550.3	0.010605338292200003	NA	NA	NA	NA	0.027929222999299997	0.122738561944	0.027929222999299997	0.010605338292200003	NA	NA	NA	NA	NA	NA	0.0305276358066	NA	NA	0.0164448079943
NP_011552.1	0.029078697576099998	NA	NA	NA	NA	0.0109557889765	0.0275613541781	0.0109557889765	0.029078697576099998	NA	NA	NA	NA	NA	NA	0.0255291863318	NA	NA	0.040883535185
NP_011554.3	0.024124069434	NA	NA	NA	NA	0.0188217299835	0.0223081764436	0.0188217299835	0.024124069434	NA	NA	NA	NA	NA	NA	0.024204715654099998	NA	NA	0.0154642683169
NP_011572.2	0.0245819205792	NA	NA	NA	NA	0.0638020069777	0.0107375376731	0.0638020069777	0.0245819205792	NA	NA	NA	NA	NA	NA	0.0062723294848599995	NA	NA	0.00595270602051
NP_011574.3	0.026929475153999998	NA	NA	NA	NA	0.0277902032362	0.059022962225199996	0.0277902032362	0.026929475153999998	NA	NA	NA	NA	NA	NA	0.0386023763116	NA	NA	0.00976637134888
NP_011579.1	0.011894850331600001	NA	NA	NA	NA	0.044477014979900004	0.0074065775477200006	0.044477014979900004	0.011894850331600001	NA	NA	NA	NA	NA	NA	0.035083447429	NA	NA	0.0150814221026
NP_011588.3	0.010149102175700002	NA	NA	NA	NA	0.028392916555499997	0.009552267376139999	0.028392916555499997	0.010149102175700002	NA	NA	NA	NA	NA	NA	0.020295238998	NA	NA	0.00604819175994
NP_011592.3	0.0139164739193	NA	NA	NA	NA	0.0048074822636499995	0.060572478205900004	0.0048074822636499995	0.0139164739193	NA	NA	NA	NA	NA	NA	0.0391477360613	NA	NA	0.0399532694079
NP_011594.3	0.018540827760900002	NA	NA	NA	NA	0.00208047448418	0.00169626768048	0.00208047448418	0.018540827760900002	NA	NA	NA	NA	NA	NA	0.0233491187424	NA	NA	0.0207375420088
NP_011600.3	0.0451834200481	NA	NA	NA	NA	0.00105494826225	0.00345891731264	0.00105494826225	0.0451834200481	NA	NA	NA	NA	NA	NA	0.0141698990855	NA	NA	0.0574347181878
NP_011614.1	0.029381461788400003	NA	NA	NA	NA	0.0126643308926	0.029824936376900004	0.0126643308926	0.029381461788400003	NA	NA	NA	NA	NA	NA	0.0178193321329	NA	NA	0.0239525679534
NP_011615.1	0.00654523134613	NA	NA	NA	NA	0.0088474960832	0.006916438422149999	0.0088474960832	0.00654523134613	NA	NA	NA	NA	NA	NA	0.0374420115451	NA	NA	0.0168256209225
NP_011625.3	0.015977672048299998	NA	NA	NA	NA	0.0503017237851	0.18591420113899998	0.0503017237851	0.015977672048299998	NA	NA	NA	NA	NA	NA	0.059335459715599996	NA	NA	0.213529362645
NP_011648.3	0.0216512307042	NA	NA	NA	NA	0.028173665075900002	0.0048132066024799995	0.028173665075900002	0.0216512307042	NA	NA	NA	NA	NA	NA	0.00993542803755	NA	NA	0.0270798787224
NP_011657.1	0.026957181281499997	NA	NA	NA	NA	0.0195962014819	0.013344445594899999	0.0195962014819	0.026957181281499997	NA	NA	NA	NA	NA	NA	0.0386707258878	NA	NA	0.0180642194311
NP_011660.1	0.0344611593029	NA	NA	NA	NA	0.0775747062437	0.27770113210999997	0.0775747062437	0.0344611593029	NA	NA	NA	NA	NA	NA	0.045991261713699993	NA	NA	0.263342412916
NP_011665.1	0.0323744190796	NA	NA	NA	NA	0.04673332625519999	0.025585563930500002	0.04673332625519999	0.0323744190796	NA	NA	NA	NA	NA	NA	0.0653607167736	NA	NA	0.0183589444962
NP_011678.3	0.0282626549737	NA	NA	NA	NA	0.014906184485899998	0.00876165426794	0.014906184485899998	0.0282626549737	NA	NA	NA	NA	NA	NA	0.004477260059680001	NA	NA	0.0426462494938
NP_011679.3	0.015314819931999998	NA	NA	NA	NA	0.0215739330682	0.000948238348957	0.0215739330682	0.015314819931999998	NA	NA	NA	NA	NA	NA	0.0149333060044	NA	NA	0.0285495665461
NP_011700.1	0.0184999740492	NA	NA	NA	NA	0.0261647476016	0.019414475378700002	0.0261647476016	0.0184999740492	NA	NA	NA	NA	NA	NA	0.050682458927400004	NA	NA	0.0281638471768
NP_011701.3	0.0106713409745	NA	NA	NA	NA	0.0062269769714199995	0.014758340963099999	0.0062269769714199995	0.0106713409745	NA	NA	NA	NA	NA	NA	0.00463386528743	NA	NA	0.0121411359572
NP_011704.3	0.0251270282963	NA	NA	NA	NA	0.0609376235726	0.0192963625121	0.0609376235726	0.0251270282963	NA	NA	NA	NA	NA	NA	0.0110020739193	NA	NA	0.035298889548
NP_011705.1	0.053425861428300005	NA	NA	NA	NA	0.011726046241699999	0.0293348765204	0.011726046241699999	0.053425861428300005	NA	NA	NA	NA	NA	NA	0.09953087172419998	NA	NA	0.0173782414476
NP_011715.1	0.011727800612399999	NA	NA	NA	NA	0.0332010794821	0.0228272158912	0.0332010794821	0.011727800612399999	NA	NA	NA	NA	NA	NA	0.029691490436900003	NA	NA	0.0151103557194
NP_011721.3	0.0345421491967	NA	NA	NA	NA	0.0228718738504	0.042410531965699994	0.0228718738504	0.0345421491967	NA	NA	NA	NA	NA	NA	0.00860299827376	NA	NA	0.0805887316669
NP_011732.1	0.009217425908249999	NA	NA	NA	NA	0.0379805568365	0.00927818874229	0.0379805568365	0.009217425908249999	NA	NA	NA	NA	NA	NA	0.0187811715763	NA	NA	0.0238744910122
NP_011739.1	0.004723647743319999	NA	NA	NA	NA	0.0329538784205	0.038783856493	0.0329538784205	0.004723647743319999	NA	NA	NA	NA	NA	NA	0.05513124223069999	NA	NA	0.00305206776276
NP_011756.1	0.0115131571855	NA	NA	NA	NA	0.045912916363500006	0.0538713280353	0.045912916363500006	0.0115131571855	NA	NA	NA	NA	NA	NA	0.0152220260779	NA	NA	0.0333802126978
NP_011768.1	0.0167887107741	NA	NA	NA	NA	0.019465405962499998	0.0242463300279	0.019465405962499998	0.0167887107741	NA	NA	NA	NA	NA	NA	0.014964732974	NA	NA	0.000348229523874
NP_011770.3	0.00637641854472	NA	NA	NA	NA	0.058232376732	0.0722642384689	0.058232376732	0.00637641854472	NA	NA	NA	NA	NA	NA	0.028191857498300003	NA	NA	0.196020157253
NP_011771.1	0.019719986588	NA	NA	NA	NA	0.0570470157196	0.0626439980229	0.0570470157196	0.019719986588	NA	NA	NA	NA	NA	NA	0.04656823240019999	NA	NA	0.00248785861554
NP_011779.3	0.013845945811	NA	NA	NA	NA	0.0120850272994	0.0227668161664	0.0120850272994	0.013845945811	NA	NA	NA	NA	NA	NA	0.019424243153599998	NA	NA	0.044569687057
NP_011782.1	0.0185303373658	NA	NA	NA	NA	0.0173232736918	0.133041865366	0.0173232736918	0.0185303373658	NA	NA	NA	NA	NA	NA	0.044712254321099994	NA	NA	0.03002341781
NP_011783.1	0.025539987929599998	NA	NA	NA	NA	0.0399201517281	0.016904337122200002	0.0399201517281	0.025539987929599998	NA	NA	NA	NA	NA	NA	0.0106682873079	NA	NA	0.00108642860764
NP_011797.3	0.023682440329299996	NA	NA	NA	NA	0.028277407984	0.07774914243639999	0.028277407984	0.023682440329299996	NA	NA	NA	NA	NA	NA	0.0314242565562	NA	NA	0.0206410899305
NP_011798.1	0.0205236514945	NA	NA	NA	NA	0.0601039709236	0.0243086970003	0.0601039709236	0.0205236514945	NA	NA	NA	NA	NA	NA	0.0175185846066	NA	NA	0.0074055108076
NP_011827.1	0.0354568576581	NA	NA	NA	NA	0.0124312525085	0.004812671375010001	0.0124312525085	0.0354568576581	NA	NA	NA	NA	NA	NA	0.116133576134	NA	NA	0.113235705344
NP_011831.1	0.0140422115089	NA	NA	NA	NA	0.009622396733469998	0.0112871349761	0.009622396733469998	0.0140422115089	NA	NA	NA	NA	NA	NA	0.024114277219700005	NA	NA	0.0400033854341
NP_011835.1	0.0705659289606	NA	NA	NA	NA	0.023258018810099996	0.055160442734599996	0.023258018810099996	0.0705659289606	NA	NA	NA	NA	NA	NA	0.0280655163387	NA	NA	0.0204424490537
NP_011839.1	0.0705073187772	NA	NA	NA	NA	0.0764304963126	0.00176843074141	0.0764304963126	0.0705073187772	NA	NA	NA	NA	NA	NA	0.0690848149379	NA	NA	0.666726613953
NP_011841.1	0.0418373897301	NA	NA	NA	NA	0.111503134734	0.0407714356127	0.111503134734	0.0418373897301	NA	NA	NA	NA	NA	NA	0.105071504804	NA	NA	0.00862374988182
NP_011843.1	0.0166053294151	NA	NA	NA	NA	0.05235043685219999	0.016768906794	0.05235043685219999	0.0166053294151	NA	NA	NA	NA	NA	NA	0.0199468645538	NA	NA	0.0630342753181
NP_011852.1	0.012374229825	NA	NA	NA	NA	0.04639336556609999	0.00676304330296	0.04639336556609999	0.012374229825	NA	NA	NA	NA	NA	NA	0.0123264054342	NA	NA	0.040954351335
NP_011854.1	0.0249568681549	NA	NA	NA	NA	0.0167818579256	0.000899624448272	0.0167818579256	0.0249568681549	NA	NA	NA	NA	NA	NA	0.00787917331209	NA	NA	0.00819379311688
NP_011855.1	0.0247630718951	NA	NA	NA	NA	0.032075911340099995	0.031082596030200003	0.032075911340099995	0.0247630718951	NA	NA	NA	NA	NA	NA	0.029267073055799998	NA	NA	0.0794696680479
NP_011860.1	0.0159245102905	NA	NA	NA	NA	0.0459579343167	0.00751527051008	0.0459579343167	0.0159245102905	NA	NA	NA	NA	NA	NA	0.080979439946	NA	NA	0.0204820719354
NP_011861.1	0.0155709462274	NA	NA	NA	NA	0.0175226790183	0.0157735145318	0.0175226790183	0.0155709462274	NA	NA	NA	NA	NA	NA	0.00760613195429	NA	NA	0.0359099189817
NP_011868.1	0.027155185814799997	NA	NA	NA	NA	0.013143841025	0.0006761055594130001	0.013143841025	0.027155185814799997	NA	NA	NA	NA	NA	NA	0.009145866764959999	NA	NA	0.0875751309118
NP_011869.1	0.027291761015400002	NA	NA	NA	NA	0.066093063015	0.0455970551826	0.066093063015	0.027291761015400002	NA	NA	NA	NA	NA	NA	0.058290549037600004	NA	NA	0.0270012667237
NP_011871.1	0.0118594547692	NA	NA	NA	NA	0.0457180141378	0.041077753387	0.0457180141378	0.0118594547692	NA	NA	NA	NA	NA	NA	0.0170365446576	NA	NA	6.33963155465e-05
NP_011872.1	0.0219878965766	NA	NA	NA	NA	0.005678000513640001	0.154571220777	0.005678000513640001	0.0219878965766	NA	NA	NA	NA	NA	NA	0.00794085876124	NA	NA	0.0790346825374
NP_011873.1	0.023648836569500002	NA	NA	NA	NA	0.023800630599799998	0.0726901083939	0.023800630599799998	0.023648836569500002	NA	NA	NA	NA	NA	NA	0.058834591596	NA	NA	0.0350956328264
NP_011875.1	0.0324364859991	NA	NA	NA	NA	0.0251768291806	0.07330083991010002	0.0251768291806	0.0324364859991	NA	NA	NA	NA	NA	NA	0.0352595915517	NA	NA	0.000472382451836
NP_011877.1	0.018946846178099996	NA	NA	NA	NA	0.00995578797471	0.00493229604648	0.00995578797471	0.018946846178099996	NA	NA	NA	NA	NA	NA	0.00945311138224	NA	NA	0.00733197635048
NP_011882.1	0.0214965958698	NA	NA	NA	NA	0.0006612440387350001	0.0180204539593	0.0006612440387350001	0.0214965958698	NA	NA	NA	NA	NA	NA	0.00869725014767	NA	NA	0.00993073124913
NP_011883.1	0.020392638559400003	NA	NA	NA	NA	0.0306359755862	0.010815697602299999	0.0306359755862	0.020392638559400003	NA	NA	NA	NA	NA	NA	0.023397734689799998	NA	NA	0.0259129180048
NP_011885.1	0.025948256059300002	NA	NA	NA	NA	0.017941484198599998	0.010476206	0.017941484198599998	0.025948256059300002	NA	NA	NA	NA	NA	NA	0.0107678640551	NA	NA	0.0227043195701
NP_011888.1	0.029046835948400004	NA	NA	NA	NA	0.0264094570219	0.0840781748453	0.0264094570219	0.029046835948400004	NA	NA	NA	NA	NA	NA	0.0298091081863	NA	NA	0.0172315074705
NP_011891.1	0.0222130685611	NA	NA	NA	NA	0.0172122714775	0.0103760036489	0.0172122714775	0.0222130685611	NA	NA	NA	NA	NA	NA	0.00853874184212	NA	NA	0.040796517684
NP_011895.1	0.00898618667108	NA	NA	NA	NA	0.05528659539919999	0.011414955960299998	0.05528659539919999	0.00898618667108	NA	NA	NA	NA	NA	NA	0.0614151907656	NA	NA	0.126965133168
NP_011896.1	0.0230089617005	NA	NA	NA	NA	0.044067864300300005	0.007712035750470001	0.044067864300300005	0.0230089617005	NA	NA	NA	NA	NA	NA	0.0197058600627	NA	NA	0.016527651529
NP_011904.1	0.0213697398302	NA	NA	NA	NA	0.0519403855458	0.0507727461816	0.0519403855458	0.0213697398302	NA	NA	NA	NA	NA	NA	0.028526085539999996	NA	NA	0.00100596216401
NP_011908.1	0.038738271948599995	NA	NA	NA	NA	0.0332262055289	0.0321753702151	0.0332262055289	0.038738271948599995	NA	NA	NA	NA	NA	NA	0.027761577809099998	NA	NA	0.0113878407096
NP_011909.1	0.024251716924400004	NA	NA	NA	NA	0.0122883486873	0.0153063644032	0.0122883486873	0.024251716924400004	NA	NA	NA	NA	NA	NA	0.0238352595995	NA	NA	0.00408789859853
NP_011912.1	0.020405254682200002	NA	NA	NA	NA	0.0127090712878	0.00942199590098	0.0127090712878	0.020405254682200002	NA	NA	NA	NA	NA	NA	0.00559194081618	NA	NA	0.0161483739243
NP_011918.1	0.019361526172099998	NA	NA	NA	NA	0.00508475366782	0.0577275389951	0.00508475366782	0.019361526172099998	NA	NA	NA	NA	NA	NA	0.0162774024463	NA	NA	0.00787064732837
NP_011919.1	0.0416469394691	NA	NA	NA	NA	0.0202523490764	0.014031174338100002	0.0202523490764	0.0416469394691	NA	NA	NA	NA	NA	NA	0.008666160805649999	NA	NA	0.0572583573256
NP_011925.1	0.014062942988499999	NA	NA	NA	NA	0.0168642980715	0.00818110616848	0.0168642980715	0.014062942988499999	NA	NA	NA	NA	NA	NA	0.043581566890699995	NA	NA	0.0391038821564
NP_011930.1	0.0276332543337	NA	NA	NA	NA	0.00112523108576	0.020529196888900002	0.00112523108576	0.0276332543337	NA	NA	NA	NA	NA	NA	0.00432396054141	NA	NA	0.0322843624189
NP_011939.2	0.0168826078202	NA	NA	NA	NA	0.029549557993499998	0.0540746036945	0.029549557993499998	0.0168826078202	NA	NA	NA	NA	NA	NA	0.00837999125253	NA	NA	0.00646878547453
NP_011940.1	0.0193164280862	NA	NA	NA	NA	0.00935904405886	0.0016810846214000003	0.00935904405886	0.0193164280862	NA	NA	NA	NA	NA	NA	0.018240182590299997	NA	NA	0.00537954268923
NP_011941.1	0.0100300260018	NA	NA	NA	NA	0.038272292387699997	0.00120331526619	0.038272292387699997	0.0100300260018	NA	NA	NA	NA	NA	NA	0.030586833369	NA	NA	0.000732525392232
NP_011953.1	0.018213031386	NA	NA	NA	NA	0.00011181927916799999	0.00778986607415	0.00011181927916799999	0.018213031386	NA	NA	NA	NA	NA	NA	0.021077640285	NA	NA	0.0409170138543
NP_011954.1	0.0338472751409	NA	NA	NA	NA	0.0176518009908	0.0905683742341	0.0176518009908	0.0338472751409	NA	NA	NA	NA	NA	NA	0.0160442983976	NA	NA	0.00186286692107
NP_011955.1	0.037508531141199994	NA	NA	NA	NA	0.043829616492	0.165249306258	0.043829616492	0.037508531141199994	NA	NA	NA	NA	NA	NA	0.0686084963782	NA	NA	0.0909174760493
